#{"t_start": 1753871221.667517, "env_id": "None"}
r,l,t
-2.0,20,16.52819
-11.4,15,16.533185
-2.0,20,16.53969
-2.0,20,16.546226
-10.5,6,16.548071
-10.2,3,16.54944
-10.1,2,16.549775
-10.2,3,16.551105
-2.0,20,16.557635
-2.0,20,16.564228
-10.8,9,16.566564
4.2,20,16.573027
-2.0,20,16.579462
-2.0,20,16.586127
-11.3,14,16.590964
-10.8,9,16.594105
-11.2,13,16.598765
-2.0,20,16.606465
-2.0,20,16.613812
-2.0,20,16.621069
-2.0,20,16.627733
-3.9,20,16.634501
-2.0,20,16.6411
-2.9,20,16.647621
-2.0,20,16.654222
-13.6,18,16.659566
-10.0,1,16.65975
-10.0,1,16.660763
-10.3,4,16.661395
-2.0,20,16.66795
-2.0,20,16.674509
-11.5,16,16.68042
-2.0,20,16.686991
-2.0,20,16.69355
-2.0,20,16.700435
-2.0,20,16.70696
-10.3,4,16.707655
-10.6,7,16.71045
-2.0,20,16.71696
-3.9,20,16.723537
-2.0,20,16.730074
-2.0,20,16.736661
-2.9,20,16.743166
-2.0,20,16.749905
-2.0,20,16.756406
-2.0,20,16.762874
-2.0,20,16.769486
-10.7,8,16.771633
-10.1,2,16.774046
-10.0,1,16.774234
-11.0,11,16.777806
-11.0,11,16.782011
-11.0,11,16.786662
-3.9,20,16.793187
-2.0,20,16.799909
-2.0,20,16.806545
-2.0,20,16.813204
-2.0,20,16.819911
-2.0,20,16.826433
-3.9,20,16.833035
-2.0,20,16.839568
-2.0,20,16.846073
-10.2,3,16.846614
-10.2,3,16.847945
-10.8,9,16.851097
-10.0,1,16.851283
-2.0,20,16.857955
-11.0,11,16.861428
-2.0,20,16.8681
-2.0,20,16.874594
-2.0,20,16.881078
-2.0,20,16.887666
-2.0,20,16.894198
-11.9,20,16.900794
-10.0,1,16.900973
-2.0,20,16.90743
-2.0,20,16.913937
-2.0,20,16.920525
-2.0,20,16.927288
-2.0,20,16.933862
-11.7,18,16.941334
-2.0,20,16.949172
-2.0,20,16.956014
-2.0,20,16.962649
-2.0,20,16.969364
-2.0,20,16.97594
-2.0,20,16.982522
-2.0,20,16.98908
-2.0,20,16.995693
-2.0,20,17.002448
-2.0,20,17.009058
-2.0,20,17.01567
-11.2,13,17.019498
-2.0,20,17.026069
-11.8,19,17.032554
-10.0,1,17.032738
-10.1,2,17.033957
-10.0,1,17.034133
-10.9,10,17.037414
-10.1,2,17.037744
-10.9,10,17.041
-2.0,20,17.047446
-2.0,20,17.053941
-2.0,20,17.06044
-2.0,20,17.067037
-2.0,20,17.073533
-2.0,20,17.080026
-11.4,15,17.08508
-10.2,3,17.086431
-10.0,1,17.086606
-2.0,20,17.093199
-2.9,20,17.099804
-2.0,20,17.106396
-11.5,16,17.112676
-11.6,17,17.119705
-2.0,20,17.126268
-2.0,20,17.132948
-2.0,20,17.139661
-11.1,12,17.143249
-11.2,13,17.147783
-2.0,20,17.154476
-2.0,20,17.161062
-2.0,20,17.16768
-2.9,20,17.174266
-10.5,6,17.176131
-2.0,20,17.182581
-2.0,20,17.189076
-2.0,20,17.195606
-2.0,20,17.202159
-2.0,20,17.208754
-2.0,20,17.215347
-2.0,20,17.221835
-11.4,15,17.226713
-10.0,1,17.226891
-2.0,20,17.233373
-2.0,20,17.239926
-10.4,5,17.241636
-2.0,20,17.248116
-10.6,7,17.251081
-10.2,3,17.25158
-10.1,2,17.252769
-10.1,2,17.253109
-10.0,1,17.253282
-10.0,1,17.253449
-2.0,20,17.260031
-2.0,20,17.266604
-2.0,20,17.273148
-2.0,20,17.281469
-11.1,12,17.286346
-10.6,7,17.288292
-10.8,9,17.291369
-10.0,1,17.291544
-2.0,20,17.297996
-11.2,13,17.302801
-10.4,5,17.30446
-11.3,14,17.309201
-10.6,7,17.311153
-2.0,20,17.317771
-2.0,20,17.324349
-2.0,20,17.330889
-2.0,20,17.337462
-10.4,5,17.339156
-10.0,1,17.339331
-10.8,9,17.342437
-2.0,20,17.348894
-2.0,20,17.355612
-2.0,20,17.362274
-2.0,20,17.368814
-3.9,20,17.37533
-10.0,1,17.375559
-10.1,2,17.37673
-2.0,20,17.383241
-2.0,20,17.38979
-2.0,20,17.396287
-2.0,20,17.402929
-10.3,4,17.403617
-10.5,6,17.406277
-10.8,9,17.408532
-11.5,16,17.414411
-2.0,20,17.421108
-2.0,20,17.427703
-2.0,20,17.434428
-2.0,20,17.442595
-2.0,20,17.450175
-10.9,10,17.453687
-2.0,20,17.46026
-2.9,20,17.466877
-2.0,20,17.473378
-11.9,20,17.47988
-2.0,20,17.486567
-2.0,20,17.493155
-2.0,20,17.499808
-2.0,20,17.506367
-2.0,20,17.512997
-10.7,8,17.515184
-10.3,4,17.516679
-10.0,1,17.516855
-10.0,1,17.517025
-10.0,1,17.518039
-10.3,4,17.518674
-10.0,1,17.519692
-11.1,12,17.523261
-10.0,1,17.523439
-2.0,20,17.529948
-10.3,4,17.531482
-2.0,20,17.537958
-2.0,20,17.544437
-10.8,9,17.54757
-2.0,20,17.554006
-2.0,20,17.560572
-2.0,20,17.567256
-2.0,20,17.573755
-10.9,10,17.577043
-10.1,2,17.577371
-2.0,20,17.583826
-2.0,20,17.590456
-10.0,1,17.590699
-2.0,20,17.597227
-2.0,20,17.603952
-2.0,20,17.611814
-2.0,20,17.61936
-2.0,20,17.626323
-13.2,14,17.631214
-11.7,18,17.637747
-2.0,20,17.644217
-2.0,20,17.650823
-2.0,20,17.657318
-10.4,5,17.659024
-2.0,20,17.665556
-2.0,20,17.672278
-2.0,20,17.678756
-10.9,10,17.6821
-10.0,1,17.682284
-10.0,1,17.682462
-10.0,1,17.682632
-10.8,9,17.685754
-11.9,20,17.692313
-10.0,1,17.692491
-2.0,20,17.69896
-2.0,20,17.705815
-2.0,20,17.712354
-2.0,20,17.7189
-2.0,20,17.725416
-2.0,20,17.731929
-10.2,3,17.733384
-10.8,9,17.736454
-10.0,1,17.73663
-10.1,2,17.736948
-10.2,3,17.738305
-2.9,20,17.744785
-2.0,20,17.75131
-2.0,20,17.757862
-2.0,20,17.764497
-2.0,20,17.771133
-2.0,20,17.779133
-2.0,20,17.786771
-10.8,9,17.790139
-2.0,20,17.796754
-2.0,20,17.803538
-2.0,20,17.810148
-2.0,20,17.816812
-2.0,20,17.82341
-2.0,20,17.829974
-2.0,20,17.836627
-2.0,20,17.84325
-11.5,16,17.848371
-10.7,8,17.851349
-10.0,1,17.851534
-10.0,1,17.85171
-2.0,20,17.858407
-2.0,20,17.864953
-2.0,20,17.871561
-2.0,20,17.878293
-2.0,20,17.884944
-10.6,7,17.88695
-2.0,20,17.89345
-2.0,20,17.900039
-2.0,20,17.906584
-2.0,20,17.913064
-10.8,9,17.916274
-2.0,20,17.922974
-11.5,16,17.928069
-2.0,20,17.934604
-2.0,20,17.941096
-10.7,8,17.945407
-2.0,20,17.952689
-2.0,20,17.9596
-11.1,12,17.963237
-10.0,1,17.96427
-10.0,1,17.964479
-10.1,2,17.964803
-2.0,20,17.971729
-10.7,8,17.974809
-11.6,17,17.980011
-10.0,1,17.980192
-10.0,1,17.981225
-10.0,1,17.981405
-10.3,4,17.982973
-10.2,3,17.983466
-10.1,2,17.984649
-10.9,10,17.987907
-10.3,4,17.988538
-10.1,2,17.989799
-10.0,1,17.989991
-10.1,2,17.990323
-2.0,20,17.996889
-10.2,3,17.998319
-2.0,20,18.004993
-2.0,20,18.011592
-2.0,20,18.018117
-2.0,20,18.024599
-2.0,20,18.031073
-10.3,4,18.032612
-3.9,20,18.038999
-2.0,20,18.045653
-2.0,20,18.052284
-2.0,20,18.058839
-2.0,20,18.065428
-2.0,20,18.071921
-2.0,20,18.078408
-11.4,15,18.083299
-10.0,1,18.083475
-10.1,2,18.083799
-10.0,1,18.084815
-10.2,3,18.085296
-11.1,12,18.08966
-10.1,2,18.089995
-10.1,2,18.090313
-10.1,2,18.091634
-11.0,11,18.095079
-10.7,8,18.098
-10.1,2,18.098343
-2.0,20,18.104765
-2.0,20,18.112561
-2.0,20,18.119819
-2.0,20,18.126486
-2.0,20,18.133914
-2.0,20,18.141478
-10.9,10,18.145172
-11.2,13,18.150321
-2.0,20,18.157308
-11.7,18,18.162755
-2.0,20,18.16947
-10.7,8,18.172562
-2.0,20,18.17907
-2.0,20,18.18582
-2.0,20,18.192364
-10.0,1,18.192598
-2.0,20,18.199133
-11.5,16,18.204257
-10.7,8,18.207261
-10.7,8,18.20934
-2.0,20,18.215817
-2.0,20,18.222347
-2.0,20,18.228842
-2.0,20,18.235476
-11.3,14,18.240268
-10.1,2,18.241456
-10.1,2,18.241793
-2.0,20,18.248301
-2.0,20,18.254834
-2.0,20,18.28755
-2.0,20,18.300937
-11.5,16,18.306281
-11.2,13,18.310884
-10.1,2,18.311215
-10.0,1,18.311415
-11.7,18,18.319076
-10.0,1,18.319254
-10.0,1,18.319427
-10.0,1,18.320605
-11.8,19,18.326645
-11.5,16,18.33289
-2.0,20,18.339461
-2.0,20,18.346078
-11.4,15,18.351153
-2.0,20,18.357771
-2.0,20,18.364359
-2.0,20,18.370991
-2.0,20,18.377752
-2.0,20,18.38455
-2.0,20,18.391113
-3.9,20,18.397617
-2.0,20,18.404255
-2.0,20,18.41089
-2.0,20,18.417468
-11.8,19,18.423059
-11.5,16,18.428984
-10.2,3,18.429465
-10.0,1,18.429639
-10.2,3,18.430977
-10.0,1,18.431149
-2.0,20,18.437642
-2.0,20,18.444239
-2.0,20,18.450837
-2.0,20,18.457317
-2.0,20,18.463927
-2.0,20,18.47049
-11.5,16,18.475515
-10.8,9,18.478586
-2.0,20,18.486287
-2.0,20,18.493645
-10.8,9,18.496872
-10.1,2,18.497199
-10.8,9,18.500756
-2.0,20,18.507299
-10.6,7,18.510191
-10.5,6,18.511985
-10.0,1,18.512164
-10.0,1,18.512334
-2.0,20,18.518993
-11.1,12,18.523477
-10.3,4,18.524113
-2.0,20,18.530619
-11.8,19,18.53709
-10.7,8,18.540053
-2.0,20,18.546508
-10.1,2,18.546894
-10.4,5,18.548583
-10.1,2,18.54984
-2.0,20,18.556326
-2.0,20,18.562804
-2.0,20,18.569533
-10.7,8,18.571705
-10.1,2,18.572932
-2.0,20,18.579613
-2.0,20,18.586215
-2.0,20,18.592757
-2.0,20,18.599335
-2.0,20,18.605884
-2.0,20,18.6124
-2.0,20,18.619011
-2.0,20,18.625555
-11.8,19,18.631174
-2.0,20,18.637697
-2.0,20,18.644251
-10.8,9,18.647422
-2.0,20,18.655799
-10.1,2,18.657187
-10.1,2,18.657528
-10.0,1,18.657714
-10.0,1,18.657898
-11.7,18,18.664165
-2.0,20,18.671043
-2.0,20,18.677622
-2.0,20,18.684267
-11.2,13,18.688964
-10.2,3,18.68946
-10.0,1,18.689634
-2.0,20,18.696155
-2.0,20,18.702794
-10.9,10,18.706294
-10.1,2,18.707609
-11.6,17,18.712831
-11.8,19,18.719486
-10.7,8,18.722446
-2.0,20,18.728968
-10.2,3,18.729514
-2.0,20,18.735999
-2.0,20,18.742573
-2.0,20,18.749131
-10.9,10,18.752477
-11.4,15,18.757376
-10.0,1,18.757549
-2.0,20,18.764061
-2.0,20,18.770688
-2.0,20,18.777282
-2.0,20,18.783839
-2.0,20,18.790427
-11.4,15,18.795399
-10.6,7,18.798365
-10.3,4,18.799879
-10.0,1,18.800065
-2.0,20,18.80652
-10.1,2,18.806911
-2.0,20,18.813473
-10.1,2,18.81471
-10.1,2,18.81508
-10.1,2,18.815424
-10.2,3,18.81808
-11.8,19,18.825238
-2.0,20,18.832248
-2.0,20,18.839016
-11.3,14,18.843881
-11.7,18,18.849304
-11.1,12,18.853813
-10.8,9,18.856132
-10.5,6,18.858814
-2.0,20,18.865402
-2.0,20,18.871948
-2.0,20,18.878434
-2.0,20,18.885077
-10.0,1,18.885319
-10.0,1,18.885496
-10.3,4,18.886998
-10.4,5,18.888656
-10.7,8,18.890758
-10.0,1,18.891798
-10.0,1,18.891979
-11.1,12,18.895539
-10.3,4,18.897039
-2.0,20,18.903671
-11.2,13,18.908461
-10.0,1,18.908647
-10.2,3,18.909156
-10.5,6,18.911773
-10.6,7,18.913723
-10.6,7,18.915686
-2.0,20,18.922181
-2.0,20,18.928692
-2.0,20,18.935276
-10.5,6,18.938006
-10.4,5,18.939645
-10.4,5,18.941415
-10.1,2,18.941763
-10.0,1,18.941938
-10.0,1,18.942108
-10.0,1,18.943134
-10.0,1,18.943312
-2.0,20,18.949818
-2.0,20,18.95635
-10.3,4,18.95788
-10.0,1,18.958062
-2.0,20,18.964618
-2.0,20,18.97115
-10.5,6,18.972984
-2.0,20,18.979567
-11.4,15,18.986053
-2.0,20,18.993528
-2.0,20,19.000739
-2.0,20,19.007331
-2.0,20,19.013895
-2.0,20,19.020591
-10.4,5,19.0223
-10.2,3,19.023657
-10.0,1,19.023844
-2.0,20,19.030319
-2.0,20,19.037074
-2.0,20,19.043682
-2.0,20,19.050345
-2.0,20,19.056923
-2.0,20,19.063502
-2.0,20,19.070089
-2.0,20,19.076665
-10.0,1,19.076903
-2.0,20,19.083439
-11.1,12,19.087079
-10.0,1,19.088125
-2.0,20,19.094615
-11.6,17,19.09996
-10.2,3,19.101296
-10.1,2,19.101633
-10.6,7,19.103571
-2.0,20,19.11005
-2.0,20,19.116613
-2.0,20,19.123161
-2.0,20,19.129766
-2.0,20,19.136348
-2.0,20,19.142857
-2.0,20,19.149456
-2.0,20,19.157215
-2.0,20,19.164767
-2.0,20,19.171551
-2.0,20,19.178259
-11.2,13,19.183025
-10.2,3,19.184408
-2.0,20,19.19097
-2.0,20,19.197527
-2.0,20,19.204193
-2.0,20,19.2108
-10.6,7,19.212818
-2.0,20,19.219392
-2.0,20,19.225891
-2.0,20,19.232479
-2.0,20,19.23899
-10.2,3,19.24043
-10.1,2,19.24078
-10.1,2,19.241101
-2.0,20,19.247555
-3.9,20,19.254174
-2.0,20,19.260714
-11.4,15,19.265625
-10.0,1,19.266716
-10.6,7,19.268672
-11.5,16,19.273697
-10.0,1,19.273868
-10.0,1,19.274914
-10.8,9,19.277172
-10.1,2,19.278369
-10.0,1,19.278547
-2.0,20,19.285083
-2.0,20,19.291611
-10.1,2,19.291997
-10.5,6,19.294631
-2.0,20,19.301375
-11.8,19,19.306909
-10.5,6,19.309546
-10.1,2,19.309884
-10.0,1,19.310055
-10.0,1,19.310229
-11.1,12,19.314687
-10.1,2,19.315045
-10.0,1,19.315227
-2.0,20,19.322816
-2.0,20,19.329974
-11.3,14,19.335291
-3.9,20,19.341942
-10.8,9,19.345223
-2.0,20,19.351834
-2.0,20,19.358483
-2.0,20,19.365133
-11.7,18,19.371403
-10.0,1,19.371588
-10.1,2,19.371913
-2.0,20,19.378441
-10.4,5,19.380153
-11.1,12,19.384712
-2.0,20,19.391197
-2.0,20,19.397714
-2.0,20,19.404339
-2.0,20,19.410994
-2.0,20,19.41761
-2.0,20,19.42414
-2.0,20,19.430709
-10.7,8,19.43293
-11.5,16,19.437913
-2.0,20,19.444378
-2.0,20,19.450917
-2.0,20,19.4575
-2.0,20,19.464068
-10.1,2,19.465453
-10.0,1,19.465642
-10.0,1,19.465815
-10.1,2,19.46701
-10.1,2,19.467348
-10.2,3,19.46868
-10.0,1,19.468862
-2.0,20,19.475292
-2.0,20,19.481772
-10.2,3,19.4823
-2.0,20,19.489964
-2.0,20,19.49722
-2.0,20,19.504274
-11.0,11,19.508612
-10.1,2,19.508962
-10.1,2,19.509299
-10.1,2,19.510519
-10.2,3,19.510998
-10.0,1,19.512009
-10.0,1,19.512189
-10.0,1,19.512365
-10.3,4,19.513841
-2.0,20,19.520479
-2.0,20,19.527029
-2.0,20,19.533709
-2.0,20,19.540253
-2.0,20,19.546791
-11.3,14,19.551669
-10.7,8,19.553798
-2.0,20,19.560239
-2.0,20,19.566888
-11.6,17,19.573047
-10.3,4,19.573729
-10.0,1,19.574792
-10.0,1,19.574975
-2.0,20,19.581478
-2.0,20,19.588041
-2.0,20,19.594563
-2.0,20,19.601166
-2.0,20,19.60776
-2.0,20,19.614334
-2.0,20,19.620983
-10.4,5,19.622688
-10.4,5,19.624333
-2.0,20,19.630813
-2.0,20,19.637505
-2.0,20,19.644043
-2.0,20,19.65063
-2.0,20,19.658263
-2.0,20,19.665818
-2.0,20,19.672631
-2.0,20,19.679329
-2.0,20,19.685988
-2.0,20,19.692555
-10.0,1,19.69279
-10.1,2,19.693116
-10.0,1,19.694142
-10.3,4,19.694773
-11.4,15,19.699761
-10.7,8,19.702745
-10.2,3,19.704083
-10.1,2,19.704419
-10.0,1,19.704589
-10.6,7,19.70736
-2.0,20,19.714125
-10.6,7,19.716203
-11.4,15,19.72117
-10.5,6,19.722976
-11.0,11,19.726409
-11.1,12,19.730846
-10.1,2,19.731174
-10.3,4,19.732721
-10.3,4,19.734232
-10.2,3,19.73471
-10.2,3,19.736059
-10.0,1,19.736232
-10.8,9,19.739333
-10.1,2,19.739655
-2.0,20,19.746169
-2.0,20,19.752766
-11.3,14,19.757583
-11.1,12,19.762005
-10.0,1,19.762188
-2.0,20,19.768728
-10.4,5,19.770426
-2.0,20,19.7769
-2.0,20,19.783459
-2.0,20,19.790025
-2.0,20,19.796589
-2.0,20,19.803237
-2.0,20,19.809824
-2.0,20,19.816501
-11.5,16,19.82266
-10.7,8,19.825737
-2.0,20,19.833501
-11.0,11,19.837089
-11.5,16,19.842182
-2.0,20,19.848745
-2.0,20,19.855398
-10.2,3,19.856812
-10.1,2,19.857149
-11.0,11,19.860522
-2.0,20,19.867027
-10.4,5,19.868735
-10.2,3,19.870064
-10.1,2,19.870387
-10.0,1,19.870555
-2.0,20,19.876949
-2.0,20,19.883574
-2.0,20,19.89016
-11.7,18,19.896349
-2.0,20,19.902915
-2.0,20,19.909612
-2.0,20,19.916288
-2.0,20,19.922837
-11.6,17,19.928042
-2.0,20,19.934563
-2.0,20,19.941107
-2.0,20,19.947603
-10.4,5,19.949336
-10.0,1,19.950372
-10.0,1,19.950556
-10.0,1,19.950734
-10.3,4,19.952223
-2.0,20,19.958685
-10.7,8,19.960841
-2.0,20,19.967332
-10.1,2,19.968594
-10.0,1,19.968786
-2.0,20,19.975216
-2.9,20,19.981722
-2.0,20,19.989387
-2.0,20,19.99669
-10.0,1,19.996961
-10.0,1,19.99714
-2.0,20,20.004168
-10.8,9,20.007394
-2.0,20,20.013981
-2.0,20,20.020719
-2.0,20,20.027245
-10.5,6,20.029079
-2.0,20,20.035658
-11.8,19,20.042059
-2.0,20,20.048626
-10.1,2,20.049918
-10.0,1,20.050107
-11.5,16,20.055161
-10.4,5,20.056803
-10.1,2,20.057136
-10.2,3,20.058481
-10.0,1,20.058653
-2.0,20,20.065161
-2.0,20,20.071735
-2.0,20,20.07843
-2.0,20,20.085039
-2.0,20,20.091561
-2.0,20,20.098056
-2.0,20,20.104663
-2.0,20,20.111253
-11.5,16,20.116364
-2.0,20,20.122828
-2.0,20,20.12931
-2.0,20,20.13594
-10.8,9,20.139128
-10.0,1,20.139308
-2.0,20,20.145755
-2.0,20,20.152338
-2.0,20,20.160077
-10.7,8,20.163767
-10.0,1,20.163971
-10.0,1,20.164141
-10.1,2,20.165559
-10.9,10,20.16908
-2.0,20,20.175578
-11.9,20,20.182208
-2.0,20,20.188776
-2.0,20,20.195309
-2.0,20,20.201883
-10.8,9,20.205027
-10.3,4,20.205661
-2.0,20,20.212101
-2.0,20,20.218855
-2.0,20,20.225387
-2.0,20,20.231916
-2.0,20,20.238556
-2.0,20,20.245204
-2.0,20,20.251837
-11.8,19,20.258164
-2.0,20,20.264576
-2.0,20,20.271187
-2.0,20,20.277749
-2.0,20,20.284238
-2.0,20,20.290679
-2.0,20,20.297132
-2.0,20,20.3038
-2.0,20,20.310377
-2.0,20,20.317066
-2.0,20,20.324824
-11.8,19,20.332019
-2.0,20,20.338903
-2.0,20,20.34547
-2.0,20,20.352148
-2.0,20,20.358815
-2.0,20,20.365432
-2.0,20,20.372065
-2.0,20,20.378641
-10.0,1,20.378874
-10.1,2,20.380085
-10.0,1,20.380267
-10.3,4,20.381807
-2.0,20,20.388303
-10.0,1,20.388542
-11.6,17,20.393703
-10.6,7,20.396487
-2.0,20,20.40314
-2.0,20,20.409792
-2.0,20,20.4164
-2.0,20,20.422943
-11.3,14,20.426828
-2.0,20,20.433342
-2.0,20,20.439923
-2.0,20,20.446497
-2.0,20,20.453043
-2.0,20,20.459524
-2.0,20,20.466101
-10.4,5,20.467855
-10.6,7,20.470698
-2.0,20,20.477116
-2.0,20,20.483673
-2.0,20,20.491446
-2.0,20,20.498777
-2.0,20,20.505788
-10.1,2,20.506192
-2.0,20,20.512871
-11.0,11,20.51644
-2.0,20,20.522933
-11.5,16,20.52883
-10.0,1,20.529015
-10.0,1,20.52919
-2.0,20,20.535724
-2.0,20,20.542267
-2.0,20,20.548996
-2.0,20,20.555635
-2.0,20,20.562124
-2.0,20,20.568675
-2.0,20,20.575331
-11.6,17,20.580567
-2.0,20,20.587119
-2.0,20,20.593621
-2.0,20,20.600195
-2.0,20,20.606727
-2.0,20,20.61328
-2.0,20,20.619889
-2.0,20,20.626372
-10.8,9,20.629514
-10.2,3,20.630845
-10.8,9,20.634048
-2.0,20,20.640532
-2.0,20,20.64702
-2.0,20,20.653559
-11.2,13,20.658547
-10.0,1,20.658742
-2.0,20,20.666509
-2.0,20,20.673332
-2.0,20,20.68
-2.0,20,20.686753
-2.0,20,20.693289
-10.7,8,20.696313
-10.1,2,20.69664
-10.9,10,20.700019
-10.8,9,20.703121
-2.0,20,20.709552
-2.0,20,20.716498
-2.0,20,20.723133
-2.0,20,20.729664
-2.0,20,20.736202
-2.0,20,20.742834
-11.3,14,20.747628
-10.4,5,20.74933
-12.7,9,20.752445
-10.0,1,20.752623
-11.5,16,20.757629
-2.0,20,20.764078
-2.0,20,20.770674
-2.0,20,20.777238
-2.0,20,20.783829
-11.4,15,20.788712
-10.3,4,20.790197
-10.2,3,20.791516
-2.0,20,20.800252
-2.0,20,20.80702
-2.0,20,20.813585
-2.0,20,20.820148
-2.0,20,20.82753
-2.0,20,20.83493
-2.0,20,20.841574
-2.0,20,20.848202
-2.0,20,20.855066
-2.0,20,20.861587
-10.2,3,20.862126
-10.1,2,20.863301
-2.0,20,20.870002
-2.0,20,20.876856
-2.0,20,20.883537
-2.0,20,20.890188
-2.0,20,20.896725
-2.0,20,20.903592
-2.0,20,20.910325
-2.0,20,20.916969
-2.0,20,20.923543
-2.0,20,20.930123
-10.7,8,20.932313
-10.2,3,20.933659
-10.5,6,20.93545
-10.2,3,20.936831
-10.6,7,20.938828
-2.0,20,20.945297
-2.0,20,20.951839
-10.7,8,20.954825
-2.0,20,20.961282
-2.0,20,20.967874
-2.0,20,20.974506
-10.0,1,20.974755
-2.0,20,20.981253
-10.0,1,20.981481
-10.0,1,20.981697
-10.4,5,20.983397
-10.4,5,20.985046
-2.0,20,20.991506
-2.0,20,20.99934
-11.5,16,21.00487
-10.0,1,21.005926
-10.0,1,21.00611
-10.8,9,21.009224
-10.0,1,21.009415
-10.0,1,21.009589
-2.0,20,21.01639
-11.9,20,21.023047
-2.0,20,21.029626
-2.0,20,21.03629
-2.0,20,21.042814
-2.0,20,21.049378
-2.0,20,21.055958
-11.1,12,21.059561
-10.2,3,21.060912
-11.2,13,21.065562
-11.6,17,21.07092
-10.4,5,21.072583
-10.7,8,21.075556
-10.5,6,21.07738
-10.9,10,21.08065
-10.5,6,21.082477
-2.0,20,21.088928
-2.0,20,21.095469
-2.0,20,21.102026
-2.0,20,21.108597
-2.0,20,21.115212
-2.0,20,21.121833
-2.0,20,21.128368
-2.0,20,21.134963
-2.9,20,21.14153
-10.2,3,21.142916
-10.1,2,21.143249
-10.1,2,21.143571
-10.1,2,21.144738
-10.2,3,21.145207
-10.0,1,21.146223
-11.7,18,21.151657
-10.1,2,21.152838
-10.1,2,21.153181
-2.0,20,21.160404
-2.0,20,21.16825
-2.0,20,21.175114
-2.0,20,21.181794
-2.0,20,21.188532
-2.0,20,21.195038
-2.0,20,21.201747
-2.0,20,21.208271
-2.0,20,21.214755
-10.0,1,21.215031
-10.8,9,21.218386
-2.0,20,21.225378
-2.0,20,21.23207
-2.0,20,21.238654
-2.0,20,21.245262
-2.0,20,21.251964
-2.0,20,21.258532
-2.0,20,21.26512
-11.1,12,21.268814
-11.4,15,21.273707
-2.0,20,21.280148
-10.3,4,21.28173
-2.0,20,21.288251
-2.0,20,21.294773
-11.2,13,21.299441
-2.0,20,21.306002
-2.0,20,21.312577
-2.0,20,21.319204
-2.0,20,21.32576
-2.0,20,21.333914
-2.0,20,21.340706
-10.0,1,21.340946
-10.0,1,21.341123
-10.0,1,21.341293
-10.2,3,21.342657
-10.1,2,21.342997
-10.5,6,21.345732
-10.1,2,21.346071
-11.0,11,21.349809
-2.0,20,21.35642
-2.0,20,21.362952
-2.0,20,21.369762
-2.0,20,21.376321
-10.7,8,21.379301
-10.7,8,21.381373
-10.0,1,21.382504
-10.0,1,21.382711
-10.0,1,21.382897
-10.1,2,21.383239
-10.7,8,21.386317
-10.8,9,21.389465
-2.0,20,21.395978
-2.0,20,21.402567
-2.0,20,21.409057
-2.0,20,21.415589
-2.0,20,21.422139
-2.0,20,21.428699
-2.0,20,21.435231
-10.3,4,21.436778
-11.1,12,21.440321
-10.7,8,21.443257
-10.0,1,21.44344
-10.0,1,21.443611
-10.0,1,21.443778
-10.0,1,21.443945
-10.1,2,21.445109
-10.0,1,21.445281
-10.0,1,21.445448
-11.2,13,21.450078
-10.0,1,21.450255
-10.5,6,21.452079
-10.0,1,21.452254
-10.0,1,21.453297
-10.0,1,21.453477
-2.0,20,21.45998
-2.0,20,21.466591
-11.4,15,21.471475
-2.0,20,21.477968
-2.0,20,21.484585
-2.0,20,21.491141
-2.0,20,21.498744
-2.0,20,21.506434
-2.0,20,21.513369
-2.0,20,21.520393
-11.0,11,21.52398
-2.0,20,21.530528
-10.1,2,21.530918
-10.0,1,21.532031
-11.7,18,21.537396
-11.8,19,21.543821
-2.0,20,21.550401
-2.0,20,21.556989
-2.0,20,21.563554
-2.0,20,21.570188
-10.2,3,21.571577
-10.0,1,21.571763
-10.3,4,21.573258
-10.1,2,21.573591
-10.0,1,21.57376
-11.6,17,21.579728
-2.0,20,21.58629
-2.0,20,21.592825
-12.3,15,21.597732
-2.0,20,21.604276
-10.0,1,21.604519
-10.7,8,21.606612
-10.5,6,21.609274
-2.0,20,21.615751
-10.8,9,21.618049
-2.0,20,21.624487
-2.0,20,21.630979
-2.0,20,21.637587
-10.9,10,21.640921
-11.0,11,21.645274
-10.7,8,21.647371
-10.0,1,21.647547
-10.5,6,21.650191
-11.7,18,21.655461
-11.8,19,21.662505
-2.0,20,21.669654
-10.3,4,21.671294
-2.0,20,21.677822
-2.0,20,21.684832
-2.0,20,21.691617
-2.0,20,21.698236
-2.0,20,21.704963
-2.0,20,21.711495
-10.2,3,21.712032
-2.0,20,21.718856
-11.4,15,21.723834
-2.0,20,21.730286
-2.0,20,21.736852
-2.0,20,21.74338
-2.0,20,21.749943
-2.0,20,21.756435
-2.0,20,21.762954
-10.7,8,21.765989
-2.0,20,21.77247
-2.0,20,21.778979
-2.0,20,21.785595
-2.0,20,21.792174
-2.0,20,21.798778
-11.6,17,21.804001
-2.0,20,21.810596
-2.0,20,21.817209
-2.0,20,21.823725
-2.0,20,21.831159
-2.0,20,21.838449
-11.6,17,21.844732
-2.0,20,21.851642
-2.0,20,21.858247
-2.0,20,21.864793
-2.0,20,21.871403
-2.0,20,21.877916
-11.4,15,21.882984
-11.3,14,21.887821
-2.0,20,21.894397
-11.2,13,21.89823
-2.9,20,21.904868
-11.2,13,21.909471
-2.0,20,21.915942
-2.0,20,21.922533
-11.4,15,21.927504
-2.0,20,21.934139
