#{"t_start": 1753900099.014961, "env_id": "None"}
r,l,t
-10.5,6,8.433532
-10.3,4,8.434148
8.9,12,8.435932
9.3,8,8.437129
9.3,8,8.438322
9.3,8,8.439514
9.3,8,8.440705
9.1,10,8.442186
9.2,9,8.44352
-10.5,6,8.444415
9.3,8,8.445604
9.3,8,8.446829
9.3,8,8.44826
9.3,8,8.449527
9.1,10,8.451059
-11.2,13,8.453053
-10.5,6,8.453982
-10.7,8,8.455205
9.3,8,8.456432
8.0,12,8.458272
9.3,8,8.459495
9.3,8,8.460714
9.3,8,8.461936
9.2,9,8.46331
7.3,9,8.464703
9.3,8,8.465929
9.3,8,8.467155
7.3,10,8.468669
9.3,8,8.469889
9.3,8,8.471108
-10.2,3,8.471581
8.9,12,8.473409
9.1,10,8.474938
-11.6,8,8.476157
9.3,8,8.477381
9.2,9,8.478742
9.3,8,8.479962
9.3,8,8.481196
9.1,10,8.482715
-10.0,1,8.482887
14.3,9,8.484253
-10.0,1,8.484424
-10.2,3,8.484893
9.2,9,8.486248
9.3,8,8.487462
-10.3,4,8.488099
9.3,8,8.489308
9.2,9,8.490667
9.1,10,8.492175
9.3,8,8.493387
9.2,9,8.494741
9.3,8,8.495942
-10.5,6,8.496868
8.9,12,8.498666
9.1,10,8.500175
9.2,9,8.501546
9.2,9,8.502909
6.1,12,8.504712
9.2,9,8.506074
-10.0,1,8.506245
8.7,14,8.508347
9.2,9,8.509707
9.2,9,8.511069
8.9,12,8.512869
9.3,8,8.514083
9.1,10,8.515591
9.3,8,8.516802
9.1,10,8.518342
9.3,8,8.519552
9.3,8,8.52076
8.9,12,8.522561
9.1,10,8.524067
9.3,8,8.525274
9.3,8,8.526487
6.3,10,8.528001
-12.6,8,8.529209
9.3,8,8.530419
-10.0,1,8.53059
-10.1,2,8.530905
9.3,8,8.532114
9.3,8,8.533319
9.2,9,8.534687
8.3,9,8.536055
9.3,8,8.537264
9.0,11,8.538943
9.0,11,8.540618
-12.4,6,8.541534
9.3,8,8.542743
-11.4,6,8.543651
-10.6,7,8.544713
-10.5,6,8.545634
9.2,9,8.546988
8.8,13,8.548939
-10.3,4,8.549555
8.3,9,8.550914
-10.3,4,8.551524
9.3,8,8.552733
9.2,9,8.554089
9.3,8,8.555292
9.3,8,8.556498
6.6,16,8.558909
9.2,9,8.560259
-10.1,2,8.560579
9.3,8,8.561789
9.3,8,8.562994
-10.0,1,8.563164
9.2,9,8.564525
9.3,8,8.56573
-10.0,1,8.565901
9.1,10,8.567409
7.1,11,8.569057
9.2,9,8.570405
-10.2,3,8.570876
7.2,10,8.572389
9.0,11,8.574038
9.0,11,8.57569
-10.4,5,8.576448
-10.1,2,8.576769
-10.1,2,8.577088
9.1,10,8.578586
-11.6,8,8.57979
7.3,9,8.581149
8.3,9,8.582503
9.0,11,8.584174
9.3,8,8.585383
9.2,9,8.586731
-10.3,4,8.587355
9.3,8,8.588565
9.1,10,8.590092
8.2,10,8.591601
-10.1,2,8.591917
-10.0,1,8.592088
9.1,10,8.593594
-10.0,1,8.593763
7.3,9,8.59512
9.2,9,8.59648
9.0,11,8.598187
9.2,9,8.599541
8.3,9,8.600875
6.8,3,8.601336
-10.0,1,8.601507
9.3,8,8.602689
9.0,11,8.604304
9.1,10,8.605774
9.3,8,8.606954
14.2,10,8.608424
9.3,8,8.609629
9.0,11,8.611243
9.3,8,8.612424
-10.0,1,8.612593
9.1,10,8.614055
9.3,8,8.615236
-12.6,8,8.61641
-10.5,6,8.617313
-10.3,4,8.617911
7.9,13,8.619812
9.2,9,8.621134
8.2,10,8.622609
9.0,11,8.624228
9.0,11,8.62584
9.0,11,8.627462
14.2,10,8.628929
-10.0,1,8.629096
-10.0,1,8.629259
7.3,9,8.630579
-10.6,7,8.63161
9.3,8,8.632783
-10.4,5,8.633529
9.3,8,8.634708
8.3,9,8.636034
8.2,10,8.6375
9.0,11,8.639115
9.3,8,8.640288
9.3,8,8.641469
9.3,8,8.642649
9.0,11,8.644261
8.9,12,8.646006
9.2,9,8.647336
9.3,8,8.648542
-10.4,5,8.64929
9.2,9,8.650612
9.2,9,8.651931
9.3,8,8.653113
8.8,13,8.655017
-10.8,9,8.656377
6.5,6,8.657272
7.2,10,8.658731
-12.5,7,8.659769
-10.6,7,8.660801
8.3,9,8.662126
9.3,8,8.663301
-10.8,9,8.664625
6.1,12,8.666372
-12.6,8,8.667559
9.3,8,8.668739
9.0,11,8.67036
-10.1,2,8.670671
8.3,9,8.671988
9.2,9,8.67331
9.2,9,8.674657
9.3,8,8.675828
9.2,9,8.677149
-10.0,1,8.677319
9.3,8,8.678494
8.1,11,8.680104
-10.2,3,8.680563
-10.1,2,8.680872
6.7,4,8.681468
9.3,8,8.682643
9.2,9,8.683959
-10.1,2,8.684269
9.3,8,8.685445
9.1,10,8.686913
-10.6,7,8.687945
9.3,8,8.689124
-10.0,1,8.689291
9.2,9,8.690622
-10.1,2,8.690931
7.1,11,8.69254
9.3,8,8.693731
-10.5,6,8.69462
9.3,8,8.695801
8.0,12,8.697584
6.5,6,8.698476
9.3,8,8.699651
9.1,10,8.701117
9.2,9,8.702433
9.2,9,8.703744
-10.3,4,8.70435
-10.1,2,8.704662
9.3,8,8.705843
-10.3,4,8.706449
-10.1,2,8.706758
9.1,10,8.708225
9.1,10,8.709686
9.2,9,8.71101
9.2,9,8.712331
9.1,10,8.713812
-10.4,5,8.71456
9.2,9,8.715882
7.3,9,8.717203
9.1,10,8.718672
9.3,8,8.719851
-10.1,2,8.720163
-10.1,2,8.720469
9.3,8,8.721654
9.2,9,8.722981
-10.3,4,8.723577
-10.2,3,8.724033
9.1,10,8.725496
9.2,9,8.726817
9.3,8,8.727996
8.2,10,8.729463
-10.1,2,8.729777
9.1,10,9.057251
9.0,11,9.05902
9.3,8,9.060236
9.2,9,9.061579
9.1,10,9.06308
9.1,10,9.064737
9.3,8,9.065993
-10.3,4,9.066644
-10.5,6,9.067581
9.2,9,9.068955
9.3,8,9.070186
9.3,8,9.071411
-10.6,7,9.072488
9.2,9,9.073862
7.2,10,9.07538
9.2,9,9.076749
9.3,8,9.077972
9.2,9,9.07934
9.3,8,9.080684
9.3,8,9.081943
9.2,9,9.083309
-10.5,6,9.084219
9.3,8,9.085415
9.3,8,9.086604
9.3,8,9.087837
9.1,10,9.089322
7.1,11,9.090986
9.3,8,9.092167
-10.1,2,9.092481
9.2,9,9.093808
9.3,8,9.094984
9.2,9,9.096311
8.3,9,9.097657
9.3,8,9.098845
-10.4,5,9.099594
9.3,8,9.100773
9.2,9,9.102094
-10.1,2,9.102403
-10.1,2,9.102717
7.2,10,9.104207
9.2,9,9.105536
9.2,9,9.106854
9.2,9,9.108171
9.3,8,9.109355
6.9,2,9.109668
-10.0,1,9.109835
9.3,8,9.11102
9.3,8,9.112202
9.2,9,9.113566
9.2,9,9.114934
9.3,8,9.116122
7.1,12,9.117907
-10.6,7,9.118945
6.3,10,9.120434
9.3,8,9.121626
9.3,8,9.122939
-10.5,6,9.123974
9.3,8,9.12523
9.3,8,9.126415
9.1,10,9.127903
-10.6,7,9.128941
-10.7,8,9.130126
6.1,12,9.131887
6.6,5,9.132645
7.1,11,9.134274
9.2,9,9.135597
9.3,8,9.136783
-11.9,11,9.138406
8.3,9,9.139739
7.2,10,9.141209
-10.3,4,9.141813
9.3,8,9.142984
7.0,1,9.143159
8.2,10,9.14463
9.3,8,9.145843
8.1,11,9.147458
9.3,8,9.148648
-10.3,4,9.149252
9.1,10,9.150721
7.1,11,9.152339
-10.0,1,9.152508
-10.0,1,9.152672
9.3,8,9.153852
9.2,9,9.155175
9.2,9,9.156498
9.3,8,9.157671
7.3,9,9.159003
-10.6,7,9.16004
-10.4,5,9.160791
-10.9,10,9.162257
9.2,9,9.163589
-12.3,5,9.164337
-10.1,2,9.164645
-10.0,1,9.16481
9.3,8,9.165985
-10.0,1,9.166148
7.3,9,9.167472
6.5,6,9.168365
14.1,11,9.170007
9.3,8,9.171188
7.3,9,9.172512
8.3,9,9.173828
-10.7,8,9.175007
9.3,8,9.176198
-10.4,5,9.176952
-10.1,2,9.177264
-10.1,2,9.177574
9.2,9,9.178894
8.1,11,9.180514
-11.0,11,9.182126
9.1,10,9.183594
7.1,11,9.18521
7.1,12,9.186966
9.3,8,9.188154
-11.1,12,9.18992
-12.4,6,9.190813
9.3,8,9.19199
9.3,8,9.193164
9.3,8,9.194349
-10.2,3,9.194805
8.3,9,9.196121
7.2,10,9.197595
9.2,9,9.198917
8.6,15,9.201108
7.3,9,9.202463
14.3,9,9.203788
9.0,11,9.205399
9.2,9,9.206718
9.3,8,9.207893
9.2,9,9.209218
9.3,8,9.210404
-11.8,10,9.211868
9.3,8,9.213054
9.3,8,9.21424
-10.3,4,9.214839
9.3,8,9.216012
-10.6,7,9.217045
9.1,10,9.218506
9.3,8,9.219681
9.2,9,9.221001
9.3,8,9.222181
-10.7,8,9.223354
-10.4,5,9.224105
9.3,8,9.225282
-11.3,5,9.226031
9.2,9,9.227345
7.8,14,9.229378
-10.4,5,9.230124
9.3,8,9.231298
8.3,9,9.232608
-10.3,4,9.233209
-10.4,5,9.233956
8.2,10,9.235418
-10.4,5,9.23616
9.3,8,9.237333
9.1,10,9.238796
9.3,8,9.239971
9.3,8,9.241148
9.2,9,9.242466
9.2,9,9.243788
-10.2,3,9.244242
9.2,9,9.245562
9.3,8,9.246735
9.3,8,9.247908
8.9,12,9.249662
-10.2,3,9.250117
9.3,8,9.251299
9.2,9,9.25262
8.2,10,9.254085
9.2,9,9.255404
9.3,8,9.256582
9.3,8,9.257759
-10.9,10,9.259226
9.1,10,9.260691
7.3,9,9.262016
9.2,9,9.263367
9.2,9,9.26469
9.3,8,9.265867
8.9,12,9.267613
9.3,8,9.268782
-12.1,3,9.269237
9.1,10,9.270698
9.0,11,9.272301
9.3,8,9.27348
-10.1,2,9.273791
-10.4,5,9.274531
9.0,11,9.276139
9.3,8,9.277311
9.3,8,9.278484
7.3,9,9.279797
7.0,1,9.279962
9.3,8,9.281137
9.3,8,9.28231
9.3,8,9.283486
-10.7,8,9.284662
9.3,8,9.28584
-10.0,1,9.286005
9.3,8,9.287176
8.9,12,9.288924
9.1,10,9.290392
-10.0,1,9.290561
9.3,8,9.291749
-10.4,5,9.292491
9.2,9,9.294389
-10.7,8,9.298269
9.3,8,9.302378
9.0,11,9.304317
9.3,8,9.305726
9.0,11,9.307563
-10.3,4,9.308227
7.2,10,9.309855
9.0,11,9.311638
9.2,9,9.313087
9.2,9,9.314538
9.3,8,9.315833
9.3,8,9.317123
9.3,8,9.318421
14.2,10,9.320031
9.3,8,9.321294
9.3,8,9.322548
14.3,9,9.323959
9.3,8,9.325218
9.3,8,9.326465
9.3,8,9.327706
9.3,8,9.328941
9.3,8,9.330178
-10.5,6,9.33112
-10.4,5,9.3319
9.0,11,9.333578
9.3,8,9.334807
9.3,8,9.336016
8.2,10,9.337519
7.1,11,9.339168
-10.7,8,9.340382
8.9,12,9.342185
9.1,10,9.343687
7.3,9,9.345043
9.3,8,9.346255
9.3,8,9.347463
9.1,10,9.348958
9.2,9,9.350309
9.3,8,9.351518
-10.0,1,9.35169
9.3,8,9.352901
9.3,8,9.35411
9.3,8,9.355313
9.3,8,9.35652
-10.2,3,9.356985
-12.0,2,9.357306
9.2,9,9.358663
8.3,9,9.36003
9.2,9,9.361384
9.3,8,9.362601
8.2,10,9.364182
9.3,8,9.365397
-10.4,5,9.366149
7.1,11,9.367761
9.1,10,9.36925
9.3,8,9.370434
8.2,10,9.697627
-10.6,7,9.698769
9.1,10,9.700298
9.2,9,9.701674
9.3,8,9.702903
13.2,11,9.704563
9.2,9,9.705926
9.3,8,9.707151
9.3,8,9.708368
9.3,8,9.709579
-10.0,1,9.709752
8.2,10,9.711255
9.3,8,9.712453
9.3,8,9.713666
9.3,8,9.714897
9.2,9,9.716258
9.3,8,9.717471
9.2,9,9.718823
9.1,10,9.720324
9.1,10,9.721822
9.3,8,9.723085
9.3,8,9.724298
8.9,12,9.726134
9.3,8,9.727336
9.3,8,9.728542
9.3,8,9.72975
9.0,11,9.731545
9.3,8,9.73277
9.3,8,9.733965
9.3,8,9.73515
9.1,10,9.736628
9.2,9,9.737948
9.3,8,9.739122
9.3,8,9.740297
7.2,10,9.741759
7.1,11,9.743356
8.2,10,9.744811
7.8,14,9.746834
9.3,8,9.748006
-10.2,3,9.748463
-10.2,3,9.748916
8.1,11,9.750512
9.2,9,9.751832
9.2,9,9.753142
9.3,8,9.754307
-10.6,7,9.75533
7.3,9,9.756656
-10.6,7,9.757677
-10.4,5,9.758414
9.0,11,9.76001
7.3,9,9.761321
9.3,8,9.76249
-10.3,4,9.763084
9.3,8,9.764249
9.2,9,9.765554
6.0,13,9.767425
9.1,10,9.768871
9.0,11,9.770466
-10.2,3,9.770914
-10.2,3,9.771363
-10.1,2,9.771671
9.1,10,9.773113
-10.2,3,9.773569
9.2,9,9.774872
-10.1,2,9.775184
-10.1,2,9.775485
9.2,9,9.776787
9.2,9,9.778091
9.3,8,9.779256
-10.1,2,9.779564
9.3,8,9.780726
9.2,9,9.78203
-10.0,1,9.782194
9.3,8,9.783357
-10.0,1,9.78352
9.2,9,9.784822
9.0,11,9.786413
8.2,10,9.787859
9.3,8,9.78906
-10.4,5,9.789809
9.0,11,9.791392
9.3,8,9.792549
9.3,8,9.793714
8.2,10,9.795163
9.3,8,9.796324
9.2,9,9.797625
9.2,9,9.798931
9.3,8,9.800098
9.1,10,9.80155
-10.8,9,9.802855
7.2,10,9.804297
9.2,9,9.805599
-10.7,8,9.806752
-10.4,5,9.807484
8.3,9,9.808789
9.2,9,9.810087
9.2,9,9.811398
8.3,9,9.812699
9.2,9,9.813996
-10.6,7,9.815035
9.2,9,9.816337
-10.4,5,9.817079
-10.1,2,9.817381
14.3,9,9.818681
9.3,8,9.819843
9.3,8,9.821022
9.3,8,9.82218
7.1,11,9.82376
9.3,8,9.824917
9.3,8,9.826067
9.1,10,9.827511
-10.5,6,9.828389
9.3,8,9.829555
-11.7,9,9.83086
9.3,8,9.832021
9.3,8,9.833183
9.2,9,9.834487
-10.0,1,9.83465
9.3,8,9.835811
-10.2,3,9.83626
9.2,9,9.837567
9.3,8,9.838729
9.3,8,9.839895
8.1,11,9.841482
9.3,8,9.842642
9.2,9,9.84394
-10.6,7,9.844972
8.1,11,9.846556
9.3,8,9.847714
-10.4,5,9.848443
9.3,8,9.849609
8.3,9,9.850924
7.3,9,9.852228
9.2,9,9.853527
9.3,8,9.854688
9.3,8,9.85585
9.3,8,9.85701
9.1,10,9.858454
8.2,10,9.8599
5.1,12,9.861628
9.2,9,9.862927
8.1,11,9.864636
-10.0,1,9.864816
9.3,8,9.86604
9.2,9,9.867405
9.1,10,9.868912
9.3,8,9.870126
8.9,12,9.871918
8.2,10,9.873414
6.9,13,9.875357
9.3,8,9.876552
9.1,10,9.878048
8.8,13,9.879978
9.3,8,9.881206
9.2,9,9.882513
7.3,9,9.883814
-10.1,2,9.884122
-10.0,1,9.884285
9.3,8,9.885447
9.1,10,9.886885
9.2,9,9.888205
-10.3,4,9.888795
9.3,8,9.889958
9.3,8,9.89112
9.2,9,9.892476
9.2,9,9.893778
-10.4,5,9.89451
9.0,11,9.896097
8.0,12,9.897884
9.3,8,9.899053
9.3,8,9.900218
-10.2,3,9.900667
-10.3,4,9.901257
14.2,10,9.902701
9.3,8,9.903861
9.3,8,9.90502
9.3,8,9.906182
9.3,8,9.907349
9.3,8,9.908507
-10.1,2,9.90881
8.0,12,9.91054
-10.2,3,9.910994
8.0,12,9.912723
9.1,10,9.914168
7.1,11,9.915754
9.3,8,9.916916
-10.7,8,9.918078
-11.0,11,9.919676
-10.4,5,9.920408
9.1,10,9.921845
9.2,9,9.923166
9.3,8,9.92434
9.2,9,9.925645
9.3,8,9.926806
9.2,9,9.928117
9.2,9,9.929419
9.1,10,9.930865
-10.1,2,9.931174
9.2,9,9.932469
9.3,8,9.933629
9.3,8,9.93479
9.2,9,9.936089
-10.0,1,9.936252
7.3,9,9.93756
-10.1,2,9.937867
8.8,13,9.939779
-10.3,4,9.940366
7.3,9,9.941682
9.1,10,9.943121
9.2,9,9.944422
-11.0,11,9.946008
9.1,10,9.947461
8.1,11,9.949041
8.3,9,9.950338
9.3,8,9.951504
9.3,8,9.952668
9.2,9,9.953991
9.1,10,9.955455
-12.3,5,9.956187
9.3,8,9.957347
9.3,8,9.958508
9.2,9,9.959803
-10.0,1,9.959967
8.9,12,9.961697
9.3,8,9.962854
9.1,10,9.964305
9.0,11,9.96589
9.3,8,9.967052
9.3,8,9.96821
7.1,11,9.969789
9.1,10,9.971229
7.1,11,9.972811
9.2,9,9.974109
9.3,8,9.975268
9.3,8,9.976425
9.1,10,9.977867
9.1,10,9.979304
9.2,9,9.980611
9.3,8,9.981771
-11.0,11,9.983356
-10.7,8,9.984516
9.1,10,9.985959
9.3,8,9.987121
-10.1,2,9.98743
9.3,8,9.988582
9.3,8,9.989736
7.3,9,9.991039
-10.1,2,9.991345
9.2,9,9.992644
9.3,8,9.993798
-10.5,6,9.994672
9.1,10,9.996107
-10.5,6,10.32308
7.1,11,10.324839
-10.5,6,10.32576
-11.3,5,10.326537
9.3,8,10.32773
9.3,8,10.328927
8.2,10,10.330419
8.1,11,10.332034
-10.5,6,10.33293
9.3,8,10.334107
9.2,9,10.335434
-10.3,4,10.336038
8.8,13,10.337939
9.3,8,10.339142
9.3,8,10.340321
14.3,9,10.341642
9.1,10,10.343117
7.1,11,10.344746
9.3,8,10.345925
-10.4,5,10.346669
9.3,8,10.34801
9.3,8,10.349236
7.2,11,10.350889
9.3,8,10.35208
9.0,11,10.353737
9.2,9,10.355077
-10.5,6,10.355971
-12.3,5,10.356715
9.3,8,10.357903
9.1,10,10.359364
-10.0,1,10.359531
9.1,10,10.360993
-10.0,1,10.361161
8.2,10,10.36263
-10.0,1,10.362798
9.3,8,10.364012
9.3,8,10.36519
9.3,8,10.366369
9.1,10,10.367836
-11.3,5,10.368572
-10.2,3,10.369024
-10.2,3,10.369479
9.2,9,10.370796
9.3,8,10.371974
-10.1,2,10.372286
9.2,9,10.373599
-10.2,3,10.374049
-10.2,3,10.374499
-10.4,5,10.375239
8.9,12,10.376988
7.2,11,10.378594
-10.3,4,10.379193
9.0,11,10.380979
9.3,8,10.382254
9.3,8,10.383498
-10.7,8,10.384722
9.3,8,10.385942
-10.7,8,10.387162
14.3,9,10.388531
-10.7,8,10.389744
9.1,10,10.391244
9.2,9,10.392606
-10.2,3,10.393076
8.3,9,10.394436
9.3,8,10.395644
9.3,8,10.396907
9.3,8,10.398114
9.3,8,10.399298
-10.4,5,10.400042
9.3,8,10.401218
9.0,11,10.402811
9.3,8,10.403987
-10.5,6,10.404869
-10.2,3,10.405321
9.2,9,10.406635
9.3,8,10.407809
6.0,13,10.409714
9.1,10,10.411168
-10.7,8,10.412334
9.3,8,10.41351
9.2,9,10.414823
9.1,10,10.416284
9.1,10,10.417741
-10.9,10,10.4192
8.2,10,10.420653
9.2,9,10.421967
9.3,8,10.42314
8.3,9,10.424447
7.2,10,10.42593
-10.0,1,10.426095
9.3,8,10.427261
9.1,10,10.428714
-10.2,3,10.429174
8.9,12,10.430916
9.0,11,10.432512
6.9,13,10.434395
-11.1,12,10.436131
-10.5,6,10.437011
-10.5,6,10.437892
9.3,8,10.439053
9.2,9,10.440374
9.3,8,10.441544
-10.0,1,10.441727
-10.0,1,10.44189
-10.0,1,10.442055
-10.3,4,10.44265
9.3,8,10.443819
14.3,9,10.445132
9.3,8,10.4463
9.1,10,10.447756
-10.4,5,10.448491
9.1,10,10.449943
9.2,9,10.451256
9.3,8,10.452424
9.3,8,10.453594
-10.6,7,10.45462
6.0,13,10.4565
9.0,11,10.458097
9.2,9,10.459415
7.2,11,10.461012
-11.4,6,10.461892
7.2,10,10.46334
9.3,8,10.464519
-12.0,12,10.46626
-10.6,7,10.467287
8.2,10,10.468736
9.3,8,10.469904
-10.3,4,10.470503
-10.5,6,10.471383
7.9,13,10.473255
9.3,8,10.474447
-10.3,4,10.475044
9.3,8,10.476212
9.1,10,10.477661
9.3,8,10.478826
8.2,10,10.480288
9.1,10,10.481732
-10.7,8,10.482894
9.3,8,10.484056
9.2,9,10.485373
9.3,8,10.486537
9.1,10,10.487994
9.3,8,10.489161
-10.7,8,10.490318
-10.4,5,10.491055
9.3,8,10.49222
9.3,8,10.49339
9.2,9,10.494703
9.2,9,10.496055
9.3,8,10.497227
9.1,10,10.498679
9.3,8,10.499843
9.3,8,10.501012
9.3,8,10.502175
-12.1,3,10.502625
9.3,8,10.503788
9.2,9,10.505104
-10.6,7,10.506139
-10.6,7,10.507161
-10.5,6,10.508036
-10.5,6,10.50891
9.3,8,10.51007
9.1,10,10.511533
-10.1,2,10.511845
-10.0,1,10.512005
14.3,9,10.513319
9.3,8,10.514489
9.3,8,10.515659
-10.4,5,10.516397
9.3,8,10.517565
9.0,11,10.519166
8.9,12,10.520904
9.2,9,10.522214
8.8,13,10.52409
8.2,10,10.525554
-10.3,4,10.526149
9.3,8,10.527311
9.3,8,10.528479
-10.4,5,10.529212
9.3,8,10.53038
8.3,9,10.53169
9.2,9,10.533007
-10.0,1,10.533171
9.3,8,10.534339
9.2,9,10.535649
9.2,9,10.536962
7.3,9,10.538279
9.3,8,10.539464
9.3,8,10.540632
9.2,9,10.541939
8.3,9,10.543242
-11.1,3,10.543696
9.2,9,10.545003
9.3,8,10.546169
9.2,9,10.547506
9.3,8,10.548675
-10.6,7,10.549702
-11.3,5,10.550436
9.3,8,10.551605
9.3,8,10.552775
-10.0,1,10.552938
9.3,8,10.554105
-10.0,1,10.554268
9.3,8,10.555443
9.1,10,10.55689
9.3,8,10.558058
-5.9,11,10.559646
-10.4,5,10.560385
9.3,8,10.561552
9.2,9,10.562858
9.3,8,10.564035
9.3,8,10.565202
9.3,8,10.566369
9.2,9,10.567683
9.1,10,10.569135
9.2,9,10.570439
-10.4,5,10.571179
7.1,11,10.572773
9.2,9,10.57408
9.3,8,10.575252
-10.7,8,10.576425
9.3,8,10.577588
3.1,14,10.579604
9.1,10,10.58106
9.3,8,10.582227
9.3,8,10.583397
-10.4,5,10.584134
9.0,11,10.585729
-10.0,1,10.585894
-10.0,1,10.586059
-10.2,3,10.586507
8.3,9,10.587817
9.0,11,10.589402
8.3,9,10.590709
9.2,9,10.592024
9.1,10,10.593504
-10.0,1,10.593666
-10.0,1,10.593828
9.2,9,10.595134
9.2,9,10.596447
9.3,8,10.597692
-10.3,4,10.598316
7.3,10,10.599833
9.2,9,10.601191
9.1,10,10.60269
8.2,10,10.604191
9.0,11,10.605865
-10.5,6,10.606776
9.2,9,10.608129
9.3,8,10.609344
9.1,10,10.610845
9.1,10,10.612344
8.9,12,10.614136
7.9,13,10.616083
9.2,9,10.617439
9.3,8,10.618646
-10.5,6,10.61956
9.1,10,10.621051
9.3,8,10.622261
9.3,8,10.62347
-11.6,8,10.624671
-10.7,8,10.95184
9.1,10,10.953421
9.3,8,10.954633
9.0,11,10.956268
-10.5,6,10.957172
9.2,9,10.958504
9.1,10,10.95998
9.0,11,10.961602
9.3,8,10.962789
-10.6,7,10.963979
8.3,9,10.965388
-10.5,6,10.966306
9.3,8,10.967504
-10.8,9,10.968846
9.1,10,10.970326
9.3,8,10.971519
8.3,9,10.972853
9.2,9,10.974185
9.3,8,10.975375
9.3,8,10.976561
8.2,10,10.978034
8.3,9,10.979357
9.0,11,10.981019
9.0,11,10.982637
9.2,9,10.983963
9.2,9,10.985291
7.3,10,10.98676
-10.3,4,10.987362
9.3,8,10.988546
9.3,8,10.98973
9.0,11,10.991343
9.3,8,10.99252
-10.7,8,10.993704
9.1,10,10.995183
9.1,10,10.996671
9.2,9,10.998087
9.2,9,10.999427
9.2,9,11.000775
-10.7,8,11.001961
-11.1,12,11.003724
-10.3,4,11.004333
9.2,9,11.005658
9.3,8,11.006852
9.3,8,11.008029
9.3,8,11.009209
9.3,8,11.010392
9.3,8,11.011567
9.2,9,11.012891
9.3,8,11.014089
9.2,9,11.015417
-10.5,6,11.016316
9.2,9,11.017643
9.0,11,11.019259
-10.0,1,11.019429
-10.0,1,11.019591
-10.0,1,11.019755
9.2,9,11.021078
8.1,11,11.022688
7.3,9,11.024009
-10.1,2,11.024321
8.1,11,11.025924
9.2,9,11.027248
9.3,8,11.028429
9.3,8,11.029611
8.3,9,11.031129
-10.5,6,11.032093
9.0,11,11.033789
9.3,8,11.035015
-10.0,1,11.03519
-10.0,1,11.035365
-10.4,5,11.036141
-10.5,6,11.037064
-10.7,8,11.03828
14.2,10,11.039791
-10.6,7,11.040859
9.1,10,11.042378
-10.2,3,11.042848
9.3,8,11.044057
9.0,11,11.045714
9.3,8,11.046939
8.1,11,11.048597
9.3,8,11.04981
9.1,10,11.051324
-10.3,4,11.051946
9.2,9,11.053312
8.2,10,11.054826
9.3,8,11.056045
9.2,9,11.057406
9.2,9,11.058759
9.2,9,11.060119
9.3,8,11.061325
9.2,9,11.062687
-10.3,4,11.063303
-10.2,3,11.063774
9.3,8,11.064985
9.3,8,11.066202
-10.5,6,11.067125
9.3,8,11.068334
-10.6,7,11.069399
-10.6,7,11.070465
9.3,8,11.071669
-10.4,5,11.072439
9.0,11,11.074083
9.3,8,11.075294
-10.0,1,11.075465
9.2,9,11.07682
-10.3,4,11.077437
9.3,8,11.078645
9.1,10,11.080171
9.2,9,11.081507
9.3,8,11.082692
9.2,9,11.084016
9.3,8,11.08519
9.3,8,11.086366
9.3,8,11.087545
7.3,9,11.088864
9.3,8,11.090038
-11.6,8,11.091219
12.3,11,11.092828
7.3,9,11.094183
-10.4,5,11.094932
-10.7,8,11.096106
-10.7,8,11.097282
9.3,8,11.098455
9.2,9,11.099768
9.3,8,11.100945
8.0,12,11.10269
9.3,8,11.103863
9.2,9,11.105183
9.2,9,11.106497
9.2,9,11.10782
-10.1,2,11.108129
-10.0,1,11.108291
-10.0,1,11.108454
-10.0,1,11.108616
-12.1,3,11.109071
-10.1,2,11.109379
9.3,8,11.110559
9.3,8,11.111736
9.2,9,11.113059
9.3,8,11.114231
9.1,10,11.115689
9.1,10,11.117148
-10.9,10,11.11861
9.3,8,11.119782
-10.4,5,11.120528
8.0,12,11.122274
9.2,9,11.12359
9.3,8,11.124766
-10.0,1,11.124931
-10.3,4,11.125529
8.1,11,11.127145
-10.2,3,11.127595
9.2,9,11.128911
-10.1,2,11.129222
-11.2,4,11.129821
9.3,8,11.130994
9.3,8,11.132167
-11.1,3,11.132621
-10.1,2,11.13293
7.3,9,11.134242
-10.1,2,11.134555
9.2,9,11.135865
8.3,9,11.137182
-10.1,2,11.137495
7.3,9,11.138811
9.2,9,11.140128
9.3,8,11.141309
9.3,8,11.142475
9.3,8,11.14365
9.1,10,11.145113
9.3,8,11.146282
9.2,9,11.147595
-10.2,3,11.148051
9.3,8,11.14924
9.3,8,11.150422
9.2,9,11.151749
-10.4,5,11.152495
9.2,9,11.153808
-10.2,3,11.154261
9.3,8,11.155441
-10.7,8,11.15661
9.3,8,11.157784
9.1,10,11.159241
9.3,8,11.160418
-11.6,8,11.161589
9.3,8,11.162763
-10.2,3,11.163216
9.3,8,11.164385
9.3,8,11.165545
9.1,10,11.167004
9.3,8,11.168178
9.3,8,11.169349
9.3,8,11.170524
8.1,11,11.172141
8.3,9,11.173455
9.2,9,11.174769
-10.2,3,11.175221
9.1,10,11.176683
-10.8,9,11.178003
9.2,9,11.179318
9.1,10,11.180785
8.2,10,11.182242
8.3,9,11.183552
9.2,9,11.184867
-10.3,4,11.185463
-10.4,5,11.186209
-10.6,7,11.187233
9.3,8,11.188414
-10.8,9,11.189726
9.3,8,11.190902
9.2,9,11.192227
-10.6,7,11.193251
